Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7EAMXbLcL0qXmciM5SwMh2,"Heart To Heart","Here Comes The Cowboy","Mac DeMarco",2019-05-10,211140,83,,2023-05-08T19:29:25Z,"indie","Mac’s Record Label",0.901,0.136,8,-16.127,0,0.102,0.667,0.354,0.109,0.643,150.076,4
53gaMfQW5gdchpeDNAHMsU,"Chill Rain","Chill Rain","B l o m s t",2018-02-27,169532,40,,2023-05-08T18:58:30Z,"","Hip Dozer",0.533,0.569,5,-6.925,0,0.467,0.589,0.924,0.444,0.194,181.817,4
0OOxQTOkE4s39TqkHvEc0G,"Exceed","HERE COMES THE SOUND!","Miyuu",2019-07-17,245066,32,,2023-05-07T18:25:22Z,"anime,j-pop","avex trax",0.646,0.836,6,-4.148,0,0.0341,0.0398,0.0000106,0.326,0.653,127.019,4
5Y78SEDLcnOkE2kMwEuuwo,"Fiesta","TV Anime Fairy Tail OP & ED Theme Songs Vol. 2","+Plus",2017-03-23,237026,48,,2023-05-07T18:12:29Z,"anime","PONY CANYON INC.",0.605,0.945,2,-3.953,1,0.08,0.0124,0,0.272,0.915,139.951,4
2IL2asrtx7XM1y8fu2RMnR,"CITRUS","SiX","Da-iCE",2021-01-20,248653,66,,2023-05-06T16:57:30Z,"j-pop,anime","avex trax",0.549,0.861,1,-2.526,1,0.0459,0.22,0,0.361,0.739,82.042,4
5HPsZwo40KA3GThqBFZFac,"堕天","アンサンブル・プレイ","Creepy Nuts",2022-09-07,172906,68,,2023-05-06T03:32:20Z,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.532,0.906,1,-4.795,1,0.205,0.0151,0,0.319,0.749,199.921,4
6UOL2BdvnJXT7UAuE4Nl9C,"the most","you","mj apanay",2021-11-30,290952,0,,2023-05-04T01:09:04Z,"","mj apanay",0.412,0.387,10,-4.239,1,0.0303,0.521,0,0.113,0.162,125.662,4
0GhbdcwKZWyY7oDksEzI4t,"like you","you","mj apanay",2021-11-30,288571,0,,2023-05-04T00:49:36Z,"","mj apanay",0.503,0.763,9,-3.816,1,0.0422,0.428,0,0.0922,0.395,104.751,4
2U8A8N9TVuokqEJ2kkMfMz,"sadsong","sadsong","mj apanay",2020-11-06,220822,0,,2023-05-02T19:46:00Z,"","mj apanay",0.816,0.399,0,-8.33,1,0.0509,0.56,0,0.099,0.624,119.975,4
4wLAQhAItUqvdKXTy9xyIf,"confused","forever.","mj apanay",2020-02-25,178296,0,,2023-05-02T13:12:11Z,"","mj apanay",0.748,0.315,4,-12.092,0,0.0607,0.881,0.000601,0.324,0.647,108.096,4
68qj6fgOusJbWoLPxwiRz5,"dreamin abt u","dreamin abt u","mj apanay,aindrea",2022-06-22,263316,0,,2023-05-02T12:45:10Z,"","mj apanay",0.642,0.25,4,-9.954,1,0.0555,0.81,0,0.248,0.76,119.654,4
7lgvpq4R86aFDc6Q8HJ6Ne,"villain","villain","mj apanay",2022-09-07,153621,0,,2023-04-30T23:31:06Z,"","mj apanay",0.792,0.389,3,-9.679,1,0.0776,0.78,0,0.346,0.829,86.954,4
0MJ5wsGpqu0gTJkx53ewxc,"osmanthus (feat. Ado)","Nerenaiyoruni ka-tenwoakete","whaledontsleep,Ado",2020-10-15,140487,53,,2023-04-27T20:07:41Z,"j-pop,japanese indie,vocaloid,anime,j-rock","WhaleDontSleep",0.685,0.739,7,-4.298,0,0.0895,0.0199,0,0.0882,0.791,123.034,4
0eM1lELK39bi6UgbqdRCAz,"Wishful Thinking","Wishful Thinking","grentperez",2022-05-04,186432,54,,2023-04-27T01:53:08Z,"","Fast Friends",0.707,0.515,8,-9.037,1,0.0385,0.36,0.0000539,0.296,0.722,90.058,4
4KGGeE7RJsgLNZmnxGFlOj,"Falling Behind","Everything I Know About Love","Laufey",2022-08-26,173640,79,,2023-04-26T15:07:18Z,"","Laufey",0.449,0.353,7,-12.986,1,0.0915,0.942,0.0786,0.109,0.55,165.888,4
0bJk20n3b4o7tCjJsBv5AZ,"How’s Your Mind","The Heights","Knox Hamilton",2017-03-10,208360,0,,2023-04-25T02:36:51Z,"","Prospect Park",0.553,0.72,2,-4.322,1,0.0385,0.291,0,0.12,0.553,139.935,4
6rpmHPyW3hakVFHQyzQpjj,"Stranger","Stranger","Vistas",2020-08-25,203697,44,,2023-04-25T02:26:26Z,"","Retrospect Records",0.512,0.906,8,-5.319,1,0.0388,0.00146,0.00000438,0.085,0.788,174.004,4
37ultvoFXvydBENnPp4iyX,"Take The Stairs","Uncanny Valley","COIN",2022-03-25,142686,0,,2023-04-25T00:07:23Z,"","HomeMade Projects / 10K Projects",0.634,0.676,0,-4.642,1,0.0351,0.0122,0.00201,0.337,0.557,127.011,4
461uGnpHqAbSRC0SuNruAf,"Love Me (When You're Gone)","Love Me (When You're Gone)","WHALES•TALK",2022-06-24,157833,50,,2023-04-24T20:47:20Z,"","WHALES TALK",0.61,0.711,5,-2.727,0,0.0289,0.0233,0,0.273,0.666,89.995,4
4xqrdfXkTW4T0RauPLv3WA,"Heather","Kid Krow","Conan Gray",2020-03-20,198040,85,,2023-04-24T00:53:56Z,"","Republic Records",0.357,0.425,5,-7.301,1,0.0333,0.584,0,0.322,0.27,102.078,3
2uYZ1DrkV0rwJfjWQHauTh,"愛おかし","愛おかし","YOAKE",2021-07-30,185031,35,,2023-04-23T17:46:25Z,"j-pop","YOAKE project",0.739,0.906,11,-6.832,1,0.0378,0.125,0.0000801,0.239,0.953,128.005,4
6uqewERWZ1vzfCcin1zFIp,"おもかげ -self cover-","裸の勇者","Vaundy",2022-02-21,209920,55,,2023-04-23T15:59:10Z,"j-pop,japanese indie,j-rock","Sony Music Labels Inc.",0.553,0.756,8,-5.155,1,0.0379,0.00138,0.0000749,0.0591,0.937,190.02,4
4vDGc8mD9kHbC2Yy6pF6SE,"Bad Dream","Bad Dream","Stellar",2021-10-29,147840,66,,2023-04-22T15:37:17Z,"","Stellar",0.731,0.746,8,-3.43,1,0.0311,0.00104,0.00000573,0.117,0.555,125.016,4
4q3biaQQoADspV16lbsfPH,"Lonely City","Lonely City","Mokita",2021-10-08,157523,52,,2023-04-22T15:13:25Z,"","Nettwerk Music Group",0.735,0.37,5,-12.581,0,0.0705,0.389,0.00163,0.106,0.305,112.015,4
0vLUcf0D21qANv4C2ES7Ay,"Upside Down","Upside Down","JVKE",2020-08-18,114500,57,,2023-04-22T13:08:47Z,"","JVKE",0.88,0.504,2,-6.76,1,0.0609,0.0532,0.0715,0.443,0.476,120.043,4
4P7JctttE0UvemJYpib33Z,"Sorrows","Sympa","King Gnu",2019-01-16,220893,54,,2023-04-20T02:44:20Z,"j-pop,anime,j-rock","Sony Music Labels Inc.",0.526,0.945,5,-3.638,1,0.152,0.00359,0,0.321,0.389,149.951,4
4N00hf03wlEJmnXwZaVKrL,"Wavelet","IS SHE ANYBODY?","haruno",2020-08-26,154975,28,,2023-04-19T11:31:50Z,"j-r&b,japanese indie,j-pop","Suppage Records",0.773,0.514,5,-10.639,0,0.0945,0.556,0.14,0.0789,0.843,83.008,4
3FRLxtpSk9BxxnxdS6I4jq,"Iragai Poley","Naan Mahaan Alla (Original Motion Picture Soundtrack)","Yuvan Shankar Raja,Tanvi Shah",2010-07-16,317739,63,,2023-04-14T23:54:03Z,"tamil pop,kollywood,tamil dance,tamil hip hop","Think Music",0.875,0.539,3,-8.364,0,0.0367,0.0586,0.0047,0.116,0.305,115.004,4
1pNUmVxDiE8t6P1XxcZAv8,"Scrawny","Nothing Happens","Wallows",2019-03-22,166520,66,,2023-04-13T01:57:56Z,"indie","Atlantic Records",0.639,0.816,6,-5.28,0,0.0485,0.000985,0.0604,0.141,0.802,138.008,4
5y1ubioVP5fP1XvCPPQI3l,"A Maker Of My Time","Young North","The Paper Kites",2013-03-05,215666,43,,2023-04-13T01:55:34Z,"indie folk","Nettwerk Music Group",0.614,0.617,1,-7.791,0,0.0259,0.434,0.000723,0.137,0.444,106.947,4
2NypCBazBS9PPRW0939Wux,"Enough for Now (feat. Phoebe Bridgers)","En Garde","Ethan Gruska,Phoebe Bridgers",2020-01-24,196394,36,,2023-04-13T01:51:50Z,"","Warner Records",0.523,0.652,11,-8.597,1,0.14,0.142,0.000132,0.356,0.561,168.933,4
3QSjVPObHxuAJc3E5nrjRn,"VILLAIN","ALL OUT","K/DA,Madison Beer,Kim Petras,League of Legends",2020-11-06,199125,69,,2023-04-13T01:22:01Z,"k-pop","Riot Games",0.653,0.634,5,-5.875,0,0.0391,0.0232,0,0.0908,0.306,160.013,4
76C33AeIvqOCtrpwl0ERwi,"Careless","Girl, Say","Vacation Manor",2016,195240,50,,2023-04-13T01:20:09Z,"","Nettwerk Music Group",0.554,0.776,2,-4.756,1,0.0411,0.00438,0.00000266,0.764,0.522,116.084,4
5nFxn6JRTRISJNHF52pXPF,"Powder Blue / Cascine Park","EP III","Yumi Zouma",2018-09-28,228240,52,,2023-04-13T00:40:10Z,"dream pop","Cascine",0.599,0.667,10,-8.52,1,0.0292,0.124,0.348,0.127,0.546,147.022,4
3JenOF4HdWxBhP2HrOPii4,"Hypotheticals","Hypotheticals","Fran Vasilić",2022-10-28,228691,51,,2023-04-12T22:21:29Z,"","the garden project.",0.592,0.315,0,-12.866,1,0.0365,0.706,0,0.182,0.368,77.522,4
1WThEmIxSyaqG6fVsyCmcL,"Pancakes for Dinner","Give Me A Minute","Lizzy McAlpine",2020-08-13,235035,62,,2023-04-12T17:46:18Z,"","Lizzy McAlpine",0.753,0.266,11,-11.453,1,0.0478,0.759,0,0.11,0.321,142.026,4
1HMQmOWrkieKYWlFsjUP3D,"Bloom - Bonus Track","Woodland","The Paper Kites",2013-03-05,210080,77,,2023-04-12T17:30:18Z,"indie folk","Nettwerk Music Group",0.591,0.416,1,-9.794,1,0.0246,0.882,0.000641,0.112,0.415,96.003,4
4Q66chx9WzqWcLItXoZ5r4,"Cherry Wine - Live","Hozier","Hozier",2014-09-19,240147,66,,2023-04-12T17:06:35Z,"","Universal-Island Records Ltd.",0.475,0.111,1,-14.848,1,0.0366,0.952,0.00333,0.0982,0.233,101.487,4
4RE5Ob7hHtHqVKfgtNsVyW,"Revelator Eyes","twelvefour","The Paper Kites",2015-08-28,262266,48,,2023-04-12T01:44:05Z,"indie folk","Nettwerk Music Group",0.519,0.717,8,-9.017,1,0.03,0.101,0.054,0.173,0.566,153.03,4
16DEGzVmbLlmJNKz1rSvrB,"You","Vacation Manor","Vacation Manor",2021-06-11,166143,43,,2023-04-12T01:26:00Z,"","Nettwerk Music Group",0.717,0.429,9,-11.031,1,0.0258,0.469,0.388,0.115,0.609,106.976,4
6uHvbKL0Yi37AuvNRmUfMw,"Paint","Young North","The Paper Kites",2013-03-05,191773,69,,2023-04-11T21:58:24Z,"indie folk","Nettwerk Music Group",0.364,0.308,4,-13.052,1,0.0402,0.895,0.0023,0.123,0.387,73.328,4
4krx53ym2jljK4jlR4VXXq,"Cameras & Coastlines","Cameras & Coastlines","Smallpools",2022-08-05,158542,28,,2023-04-11T19:25:49Z,"","Smallpools",0.363,0.898,7,-6.345,1,0.0541,0.00699,0.00715,0.451,0.637,180.143,4
7ipgKXOT2TgMbsbw51sSbh,"エマの悲しみ","約束のネバーランド Season1 Original Soundtrack","Takahiro Obata",2019-12-21,192600,46,,2023-04-11T18:30:51Z,"anime","Aniplex Inc.",0.175,0.217,4,-13.312,0,0.0342,0.89,0.609,0.17,0.0918,80.046,4
1yn5VIHdxIlVMPRdQzR2sm,"Across the Violet Sky","VIOLET EVERGARDEN: Automemories","Evan Call",2018-03-28,164986,45,,2023-04-11T17:35:47Z,"anime","Lantis",0.307,0.233,11,-15.382,1,0.0452,0.977,0.798,0.0871,0.128,83.851,4
5pOkBPwiJmEsaubkCyAsne,"君の瞳に恋してない","MODE MOOD MODE","UNISON SQUARE GARDEN",2018-01-24,253440,45,,2023-04-10T23:34:07Z,"anime,j-rock,j-pop","TOY'S FACTORY",0.399,0.918,0,-4.08,1,0.188,0.000119,0.000348,0.127,0.491,171.858,4
0obsaUIYIL5txqBDzBJVlU,"Gaslight","Gaslight","Derik Fein",2023-04-07,204929,41,,2023-04-10T19:47:17Z,"","Derik Fein",0.623,0.475,0,-5.507,0,0.0248,0.337,0.0000499,0.145,0.527,141.972,3
1twVnGu1kyEW13KUhFnCtw,"Tokyo Love in the Air","THE GIFT","HIRAIDAI",2019-07-30,217342,31,,2023-04-10T17:56:53Z,"j-pop","avex trax",0.858,0.612,0,-5.453,1,0.0626,0.806,0,0.0553,0.914,129.017,4
3WvPn9OHnjQzwyN8Zd1xLJ,"Never Coming Back","VIOLET EVERGARDEN: Automemories","Evan Call",2018-03-28,144226,53,,2023-04-08T18:24:38Z,"anime","Lantis",0.406,0.0277,2,-28.568,0,0.0542,0.987,0.745,0.0788,0.189,147.966,4
2aWZdQKcviDldcTWAsgPzh,"Signal Flags","From Up On Poppy Hill Soundtrack","Satoshi Takebe",2011-07-13,91000,45,,2023-04-08T17:32:43Z,"anime","Satoshi Takebe",0.651,0.0816,5,-23.961,1,0.0643,0.987,0.86,0.219,0.293,72.025,4
5UXJzLFdBn6u9FJTCnoHrH,"Memories","Superache","Conan Gray",2022-06-24,248818,79,,2023-04-06T20:38:47Z,"","Republic Records",0.34,0.684,11,-6.306,1,0.044,0.00979,0,0.348,0.556,112.969,4
1ihCiJaXRl4f6Sy4LJov5z,"チェリー","インディゴ地平線","SPITZ",1996,259933,69,,2023-04-06T19:51:15Z,"j-pop,j-rock,kayokyoku","Universal Music LLC",0.646,0.805,0,-3.422,1,0.0292,0.227,0.0000195,0.0901,0.748,97.201,4
5DKcc3WxMwE7JB1IxCrdrs,"Scatterbrain","Scatterbrain","Emei",2023-02-03,129938,48,,2023-04-06T18:35:53Z,"","Emei under exclusive license to Amuseio AB",0.942,0.365,10,-12.766,0,0.47,0.151,0,0.108,0.622,120.016,4
0GiepUHAIfTH1WzpHqtVXT,"最果て","最果て","SennaRin",2022-10-18,180319,48,,2023-04-02T15:35:10Z,"anime,j-pop","Sony Music Labels Inc.",0.687,0.873,9,-4.504,0,0.126,0.0891,0.0000755,0.222,0.624,115.995,4
1AzNN19lPYC68iacrbWL8X,"Mudhal Nee Mudivum Nee Title Track (From Mudhal Nee Mudivum Nee)","Mudhal Nee Mudivum Nee Title Track (From Mudhal Nee Mudivum Nee)","Darbuka Siva,Sid Sriram",2020-09-02,332702,64,,2023-03-31T14:15:50Z,"tamil pop,kollywood,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.556,0.521,6,-10.811,1,0.0321,0.632,0.000582,0.102,0.355,127.956,4
60VY58KtD4CVQkNCAbg7vD,"WOLF VIBES","WOLF VIBES","I Don't Like Mondays.",2023-02-13,201895,26,,2023-03-30T20:16:35Z,"j-r&b,j-pop,japanese indie,anime","rhythm zone",0.847,0.656,6,-5.136,0,0.0401,0.249,0.000767,0.312,0.922,130.987,4
0pEeurFyp2xMwUX57NgmUQ,"Lead Your Partner","映画『アイの歌声を聴かせて』オリジナル・サウンドトラック","Tao Tsuchiya",2021-10-27,144920,50,,2023-03-28T02:32:25Z,"anime","Lantis",0.656,0.788,1,-5.073,1,0.137,0.188,0,0.072,0.759,128.94,4
5hyuqT3PwqSKtH1EUSST20,"嘘","hikari","SID",2009-07-01,205973,61,,2023-03-28T02:21:05Z,"anime,visual kei,j-rock,j-pop","Sony Music Labels Inc.",0.438,0.939,11,-3.545,0,0.0586,0.0118,0,0.212,0.842,179.853,4
1PtQJZVZIdWIYdARpZRDFO,"Running Up That Hill (A Deal With God)","Hounds Of Love","Kate Bush",1985-09-16,298933,81,,2023-03-28T02:20:56Z,"art pop,baroque pop,art rock","Fish People",0.629,0.545,10,-13.123,0,0.0546,0.719,0.00308,0.0604,0.194,108.376,4
0tPAksKbZTl8VLslZErQnE,"Since I Saw Vienna","Your City Gave Me Asthma","Wilbur Soot",2020-06-25,147683,49,,2023-03-28T01:57:34Z,"","2076193 Records DK2",0.617,0.135,1,-22.104,0,0.0555,0.956,0.000304,0.0951,0.169,88.461,3
4G3syafcFRmFJ3smdnrsu1,"Sarpetta","Simba (Original Motion Picture Soundtrack)","Vishal Chandrashekhar,Anthony Daasan,Arunraja Kamaraj",2017-03-08,185679,13,,2023-03-26T16:17:35Z,"tollywood,telugu pop,kollywood,tamil pop,mollywood,tamil dance,kannada pop,tamil hip hop","Think Music",0.746,0.935,11,-6.104,0,0.0605,0.171,0.00000656,0.333,0.873,149.978,4
0wK8MG9pulX8sPu3Xw0Qg9,"Oru Katha Sollatta?","Vikram Vedha (Original Motion Picture Soundtrack)","Sam C.S.,Sethu Thankachan,Kannan M,Ravi Kumar,Chennai Orchestra",2017-06-19,84625,28,,2023-03-26T04:52:51Z,"tamil pop,kollywood,malayalam hip hop,mollywood,malayalam pop","Think Music",0.657,0.768,9,-5.885,0,0.179,0.192,0.0611,0.129,0.567,175.126,3
0pqnNiTcSnMh09MD7nFt76,"Floating","Caught Up In The Wire, No More","Tay Oskee",2020-11-06,195324,53,,2023-03-25T23:17:10Z,"","Tay Oskee",0.686,0.531,8,-12.173,1,0.0801,0.531,0.00755,0.107,0.268,99.02,4
2lOrPIWA114GA1OFEcHc8R,"Ei Suzhali","Kodi (Original Motion Picture Soundtrack)","Santhosh Narayanan,Vijaynarain",2016-10-05,217459,63,,2023-03-25T17:54:49Z,"tamil pop,kollywood,tamil hip hop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.797,0.279,0,-8.947,0,0.423,0.781,0.000101,0.326,0.813,180.066,4
1c7QSE4XXSr6n98X9tLpqU,"Tak Bak (From Thangamagan) - The Tak Bak of Tamizh","Chill Level : Anirudh Ravichander","Anirudh Ravichander",2017-08-04,154908,32,,2023-03-23T04:20:31Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.779,0.654,0,-9.662,0,0.0584,0.364,0.000548,0.0648,0.814,110.001,4
5GhRvLKKV59kaghwsgeDzx,"Sha La Laa","Ghilli (Original Motion Picture Soundtrack)","Vidyasagar,Sunidhi Chauhan",2004-04-17,270306,0,,2023-03-22T15:53:19Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,bollywood,desi,hindi pop","Ayngaran",0.772,0.772,7,-6.733,0,0.0502,0.337,0.000366,0.0613,0.845,99.988,4
2M2iIjSz12vO9ISRQKrEoc,"Appadi Podu","Ghilli (Original Motion Picture Soundtrack)","Vidyasagar,Krishnakumar Kunnath,Anuradha Sriram",2004-04-17,292893,0,,2023-03-22T15:17:55Z,"malayalam pop,mollywood,tamil dance,kollywood,tamil pop,kannada pop","Ayngaran",0.662,0.803,10,-7.051,0,0.137,0.0606,0,0.0439,0.663,83.972,4
5JLbIJnYgI2GyBsgNoPiKg,"Home","Home","Bruno Major",2016-12-23,200620,0,,2023-03-22T14:46:21Z,"","Bruno Major",0.479,0.446,11,-7.291,1,0.0377,0.825,0.00000249,0.0926,0.118,130.63,4
4ewazQLXFTDC8XvCbhvtXs,"Glimpse of Us","SMITHEREENS","Joji",2022-11-04,233456,40,,2023-03-22T13:20:17Z,"","88rising Music/Warner Records",0.44,0.317,8,-9.258,1,0.0531,0.891,0.00000478,0.141,0.268,169.914,3
4ClGSEMFkurgnJV1JULiyP,"Udhungada Sangu (From Velai Illa Pattadhaari)","Velai Illa Pattadhaari (Original Motion Picture Soundtrack)","Anirudh Ravichander",2014-02-14,209640,0,,2023-03-21T08:40:59Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Divo Tv Private Limited",0.509,0.791,8,-6.222,1,0.0925,0.216,0,0.0576,0.798,114.604,4
78R4fDeRrcoBIxL6uX4TnJ,"Mersalaayitten","I (Original Motion Picture Soundtrack)","A.R. Rahman,Anirudh Ravichander,Neeti Mohan",2014-09-18,304000,58,,2023-03-21T08:40:46Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.736,0.778,11,-6.728,0,0.0386,0.0246,0.00174,0.0533,0.837,125.999,4
065Z2aaZ990VPUHM9kHbI6,"Don'u Don'u Don'u (From Maari) - The Don's Romance","Chill Level : Anirudh Ravichander","Anirudh Ravichander,Alisha Thomas",2017-08-04,195709,48,,2023-03-21T08:40:43Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.776,0.82,8,-4.405,0,0.0414,0.287,0.000361,0.242,0.773,89.982,4
09BF3kcZeMEG4Wzu0C4M9X,"","Kolamavu Kokila","",2018-01-01,0,0,,2023-03-21T08:40:40Z,"champeta","Anirudh Ravichandar",0.799,0.69,6,-5.427,1,0.223,0.367,0.0000777,0.151,0.689,108.021,4
5BszJzEzZccZGQLEvZ5LKN,"全部アナタのせいなんだ","Black Humor","I Don't Like Mondays.",2021-08-18,229844,35,,2023-03-21T07:05:31Z,"j-r&b,j-pop,japanese indie,anime","rhythm zone",0.826,0.647,0,-5.791,1,0.0345,0.161,0,0.109,0.5,119.973,4
73RQF5UVnSL2FPsC5aMyD7,"Enigma","Enigma","Jacob LaVallee",2021-11-12,144034,58,,2023-03-20T20:16:25Z,"","Jacob LaVallee",0.447,0.157,6,-17.807,1,0.0385,0.984,0.917,0.0954,0.175,65.906,3
3fdlG1p9oIxnUx5DsF8PZq,"Arakkiye","Arakkiye","Anivee,Amitash,Jonita Gandhi",2021-02-12,202222,16,,2023-03-20T17:40:19Z,"tamil indie,kollywood,tamil pop,bollywood,hindi pop,desi,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.685,0.643,7,-7.204,0,0.0646,0.214,0.000724,0.183,0.275,107.979,4
4RXjmJrLbH9DNROHHaMbNc,"Thappa Dhaan Theriyum - Maari's Karuthu","Maari (Original Motion Picture Soundtrack)","Anirudh Ravichander,Dhanush,Chinna Ponnu,Magizhini Manimaaran",2015-06-07,199894,51,,2023-03-19T21:16:10Z,"tamil pop,kollywood,tamil dance,tollywood,tamil hip hop,telugu pop,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.528,0.901,11,-5.66,0,0.303,0.251,0.00625,0.0478,0.661,150.983,4
38tKvVe3iURKRFm5X50zLZ,"this is what losing someone feels like","this is what losing someone feels like","JVKE",2023-03-17,172325,58,,2023-03-19T06:53:26Z,"","JVKE",0.602,0.493,5,-5.695,1,0.0443,0.825,0,0.364,0.281,128.577,4
1xHDxvqZduPRMqOCdiAKNZ,"L'Étoile D'afrique - #18","L'Étoile D'afrique - #18","VDYCD",2023-01-08,105000,0,,2023-03-19T05:16:31Z,"jersey club,phonk","Kick Label",0.643,0.844,0,-5.175,1,0.0375,0.000195,0.88,0.191,0.472,150.001,4
0ezNygbCe5v2dN6F9Vo87v,"FREE","何者","POLKADOT STINGRAY",2020-12-16,174866,39,,2023-03-17T17:43:16Z,"polka,japanese indie,j-rock,j-pop","Universal Music LLC",0.684,0.817,6,-4.603,1,0.0862,0.0841,0.0017,0.0382,0.911,131.949,4
2rFComuhVkoODEzcPuDpBv,"Just disappear","Just disappear","takayan",2020-06-13,154865,46,,2023-03-16T22:54:05Z,"j-pop,j-rap,japanese indie","Hentai Gorizal Records",0.675,0.578,8,-4.385,0,0.0468,0.581,0,0.209,0.943,200.306,4
2L9N0zZnd37dwF0clgxMGI,"ceilings","five seconds flat","Lizzy McAlpine",2022-04-08,182887,81,,2023-03-14T21:19:30Z,"","Harbour Artists & Music",0.516,0.322,9,-11.762,1,0.0292,0.473,0.00194,0.215,0.261,148.005,3
5pOJlpKwXNNKXp7lpFddy9,"Pure Sky","Genshin Impact - The Wind and the Star Traveler (Original Game Soundtrack)","Yu-Peng Chen,HOYO-MiX",2020-06-19,65632,45,,2023-03-14T17:21:18Z,"soundtrack","miHoYo",0.485,0.0384,9,-27.089,0,0.0385,0.984,0.877,0.0742,0.241,160.299,3
0olXZomaefsY05YH3SFL2K,"Engeyum Eppothum","Polladhavan (Original Motion Picture Soundtrack)","S. P. Balasubrahmanyam,Yogi. B,Sunitha Sarathy",2021-06-15,289149,0,,2023-03-12T23:06:31Z,"telugu pop,kannada pop,tamil pop,devotional,tollywood,sandalwood,kollywood,tamil hip hop,tamil dance","Hariharan Music",0.639,0.885,10,-6.024,0,0.273,0.178,0.000538,0.189,0.475,149.958,4
5JlZLXvZBEFD9u8OoJq6Yh,"Girls Like To Swing","Dil Dhadakne Do","Sunidhi Chauhan",2015-05-02,243165,44,,2023-03-11T19:56:50Z,"bollywood,desi,hindi pop","T-Series",0.839,0.869,0,-3.005,1,0.148,0.0817,0,0.323,0.605,125.026,4
7H7ktpLPBvpJ0A2pwUy4hB,"","","",0000,0,0,,2023-03-10T23:33:33Z,"champeta","",0.609,0.865,7,-6.335,1,0.277,0.00538,0,0.309,0.514,161.848,4
5JaYaJnVZ3ZCB4VLvfs3eR,"LIFE","23","Rude-α",2020-03-04,182093,51,,2023-03-10T14:22:28Z,"anime,j-pop","Sony Music Labels Inc.",0.716,0.768,6,-4.452,0,0.1,0.0746,0,0.204,0.826,93.006,4
6MoY9dj27qBHzCCmcvYTIJ,"5 Pieces, Op. 75, The Trees: No. 3 Aspen","Sibelius: Piano Music, Vol. 4","Jean Sibelius,Håvard Gimse",2003-06-11,140333,47,,2023-03-09T21:34:43Z,"classical,orchestra,classical piano","Naxos",0,0.00183,8,-35.278,0,0,0.995,0.905,0.0794,0,0,0
5HTj2M5NUAWxmFgBRWnWmt,"Escapism","Escapism","A. Blomqvist",2020-10-02,95105,52,,2023-03-09T20:47:49Z,"","FRTYFVE",0.305,0.0571,0,-23.786,0,0.0553,0.995,0.946,0.12,0.206,166.463,3
21ovsz7zVD2bbOivYshYDh,"Before Dawn, at the Winery","Genshin Impact - City of Winds and Idylls (Original Game Soundtrack)","Yu-Peng Chen,HOYO-MiX",2020-09-28,69392,48,,2023-03-09T20:45:09Z,"soundtrack","miHoYo",0.437,0.0152,7,-32.532,0,0.0414,0.987,0.954,0.115,0.213,92.117,3
4FRQWmFWX7ABRXHl4reyHn,"Varlaam Varlaam Vaa","Bairavaa","Roshan Jamrock,Arunraja Kamaraj",2016-12-21,235224,0,,2023-03-09T19:07:10Z,"tamil hip hop,tamil pop,kollywood,tamil indie,tamil dance","Lahari Music",0.706,0.938,1,-3.949,1,0.0727,0.0306,0.000198,0.25,0.931,134.988,4
10O6LFugCWgZWFcJB09ae7,"Azhagiya Soodana Poovey","Bairavaa","Vijaynarain,Dharshana Kt",2016-12-21,280666,0,,2023-03-09T18:52:32Z,"tamil pop,kollywood","Lahari Music",0.79,0.645,5,-4.793,1,0.118,0.232,0.0000166,0.19,0.877,94.116,4
3PzkxdshpgSkWrEeVqTsDe,"Asku Laska","Nanban (Original Motion Picture Soundtrack)","Vijay Prakash,Chinmayi,SUVI",2011-12-23,380995,0,,2023-03-09T14:47:41Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood,marathi pop,bollywood,hindi pop,desi,tamil dance,tamil hip hop","Gemini Audio",0.803,0.795,4,-7.429,0,0.0337,0.143,0.000038,0.0706,0.749,99.008,4
5syuc3iVlvyHoLqhkRBebb,"Yaara Comali","Yaara Comali (From Comali)","Hiphop Tamizha",2019-07-17,198857,28,,2023-03-09T14:47:39Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.856,0.862,4,-4.226,0,0.173,0.2,0,0.686,0.686,105.02,4
